"quote";"author";"context";"source";"date"
"* Twilight1 will have to hang his Mozilla beanie dinosaur in effigy if
  Netscape sells-out to Alot Of Losers..";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<lux> if macOS is for the computer illiterate, then windoze is for the
      computer masochists";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<dark> Culus: Building a five-meter-high replica of the Empire State
       Building with paperclips is impressive.  Doing it blindfolded is
       eleet.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"I can just see it now: nomination-terrorism ;-)
        -- Manoj

haha!  i nominate manoj.";"seeS";NA;"knghtbrd.dat (fortunes)";NA
"<JHM> Somehow I have more respect for 14 year old Debian developers than
     14 year old Certified Microsoft Serfs.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Culus> Ben: Do you solumly swear to read you debian email once a day and
        do not permit people to think you are MIA?
<Ben> Culus: i do so swear";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"\"I wonder if this is the first constitution in the history of mankind
where you have to calculate a square root to determine if a motion
passes.  :-)\"";"Seen on Slashdot";NA;"knghtbrd.dat (fortunes)";NA
"This is the solution to Debian's problem .. and since the only real way
to create more relatives of developers is to have children, we need more
sex!  It's a long term investment ... it's the work itself that is
satisfying!";"Craig Brozefsky";NA;"knghtbrd.dat (fortunes)";NA
"<marcus> dunham: You know how real numbers are constructed from rational
         numbers by equivalence classes of convergent sequences?
<dunham> marcus: yes.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Culus> \"Hello?\"  \"Hi baybee\"  \"Are you Johnie Ingram?\"  \"For you I'll be
        anyone\" \"Ermm.. Do you sell slink CD's?\" \"I love slinkies\"";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Overfiend> xhost +localhost should only be done by people who would
            paint their hostname and root password on an interstate
            overpass.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<JHM> AIX - the Unix from the universe where Spock has a beard.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Knghtbrd> Studies prove that research causes cancer in 43% of laboratory
           rats
<CQ> knghtbrd- yeah, but 78% of those statistics are off by 52%...";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<stu> apt: !bugs
<apt> !bugs are stupid
<dpkg> apt: are stupid?  what's that?
<apt> dpkg: i don't know
<dpkg> apt: Beauty is in the eye of the beer holder...
<apt> i already had it that way, dpkg.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<muggles> i'm trying to convince some netcom admins i know to convert
          to Debian from RH, netgod, but they are DAMN stubborn
<muggles> why RH users so damned hard headed?
<Espy> it's the hat";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<doogie> Debian - All the power, without the silly hat.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"How many months are we going to be behind them [Redhat] with a glibc
release?\"";"Jim Pick, 8 months before Debian 2.0 is finally released";NA;"knghtbrd.dat (fortunes)";NA
"The purpose of having mailing lists rather than having newsgroups is to
place a barrier to entry which protects the lists and their users from
invasion by the general uneducated hordes.";"Ian Jackson";NA;"knghtbrd.dat (fortunes)";NA
"Most of us feel that marketing types are like a dangerous weapon - keep
'em unloaded and locked up in a cupboard, and only bring them out when
you need them to do a job.";"Craig Sanders";NA;"knghtbrd.dat (fortunes)";NA
"<BenC> cerb: we subscribed you to debian-fight as the moderator
<BenC> cerb: list rules are, 1) no nice emails, 2) no apologies";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Teknix> our local telco has admitted that someone \"backed into a
         button on a switch\" and took the entire ATM network down
<netgod> hopefully now routers are designed better, so the \"network
         off\" swtich is on the back";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Overfiend> Thunder-: when you get { MessagesLikeThisFromYourHardDrive }
<Overfiend> Thunder-: it either means { TheDriverIsScrewy }
<Overfiend> or
<Overfiend> { YourDriveIsFlakingOut BackUpYourDataBeforeIt'sTooLate
            PrayToGod }";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<apt> it has been said that redhat is the thing Marc Ewing wears on
      his head.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<MrCurious> by the power of greyskull
<MrCurious> someone tell me the ban to place
<Sopwith> mrcurious: *.debian.org, *.novare.net
<philX> *.debian.org.  that's awesome.";"Seen on LinuxNet #linux";NA;"knghtbrd.dat (fortunes)";NA
"\"What does this tell me?  That if Microsoft were the last software
company left in the world, 13% of the US population would be scouring
garage sales & Goodwill for old TRS-80s, CPM machines & Apple ]['s before
they would buy Microsoft. That's not exactly a ringing endorsement.\"";"Seen on Slashdot";NA;"knghtbrd.dat (fortunes)";NA
"\"Bruce McKinney, author of of Hardcore Visual Basic, has announced that
he's fed up with VB and won't be writing a 3rd edition of his book.  The
best quote is at the end: 'I don't need a language designed by a focus
group'.\"";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Cylord> Would it be acceptable to debian policy if we inserted a crontab
         by default into potato that emailed bill.gates@microsoft.com
         every morning with an email that read, \"Don't worry, linux is a
         fad...\"";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"* Overfiend ponders doing an NMU of asclock, in which he simply changes
  the extended description to \"If you bend over and put your head between
  your legs, you can read the time off your assclock.\"
<doogie> Overfiend: go to bed.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Reed> It is important to note that the primary reason the Roman Empire
       fail is that they had no concept of zero... thus they could not
       test the success or failure of their C programs.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"Since when has the purpose of debian been to appease the interests of the
mass of unskilled consumers?        -- Steve Shorter";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<joeyh> netgod: er, are these 2.2.0 packages 2.0.0pre9 or do you have a
        direct line with the gods?
<netgod> joeyh: i have the direct line";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<_Anarchy_> Argh.. who's handing out the paper bags  8)";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<awkward> anyone around?
<Flav> no, we're all irregular polygons";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Culus> OH MY GOD NOT A RANDOM QUOTE GENERATOR
<netgod> surely you didnt think that was static? how lame would that be? :-)";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"Mere nonexistence is a feeble excuse for declaring a thing unseeable. You
*can* see dragons.  You just have to look in the right direction.";"John Hasler";NA;"knghtbrd.dat (fortunes)";NA
"<Chalky> gcc is the best compressor ever ported to linux. it can turn
         12MB of kernel source (and that's .debbed) into a 500k kernel";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Manoj> I *like* the chicken";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
" [   ]  DOGBERT
 [ 2 ]  RICHARD STALLMAN
 [ 3 ]  BUFFY SUMMERS
 [ 1 ]  MANOJ SRIVASTAVA
 [ 4 ]  NONE of the above";"Debian Project Leader 1999 ballot";NA;"knghtbrd.dat (fortunes)";NA
"<Oryn> anyone know if there is a version of dpkg for redhat?";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"acme-cannon (3.1415) unstable; urgency=low

  * Added safety to prevent operator dismemberment, closes: bug #98765,
    bug #98713, #98714.
  * Added manpage. closes: #98725.";"Wile E. Coyote <genius@debian.org>  Sun, 31 Jan 1999 07:49:57 -0600";NA;"knghtbrd.dat (fortunes)";NA
"!netgod:*! time flies when youre using linux
!doogie:*! yeah, infinite loops in 5 seconds.
!Teknix:*! has anyone re-tested that with 2.2.x ?
!netgod:*! yeah, 4 seconds now";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"* dark greets liw with a small yellow frog.
* liw kisses the frog and watches it transform to a beautiful nerd
  girl, takes her out to ice cream, and lives happily forever after
  with her
<dark> liw: Umm it's too late to have the frog back?";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"* Culus thinks we should go to trade shows and see how many people we
  can kill by throwing debian cds at them";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<dark> \"Yes, your honour, I have RSA encryption code tattood on my
        penis.  Shall I show the jury?\"";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Knghtbrd> you people are all insane.
<Joey> knight: sure, that's why we work on Debian.
<JHM> Knghtbrd: get in touch with your inner nutcase.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Culus> Saens demonstrates no less than 3 tcp/ip bugs in 2.2.3";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Mercury> alexsh: Be /VERY/ cairful, you could, if your unlucky, fry your
          motherboards..
<Knghtbrd> Mercury - sounds like fun";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<rcw> dark: caldera?
<Knghtbrd> rcw - that's not a distribution, it's a curse
<rcw> Knghtbrd: it's a cursed distribution";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"Software is like sex, it's better when it's free.     -- Linus Torvalds";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<dark> Knghtbrd: We have lots of whatevers.
<Knghtbrd> dark - In Debian?  Hell yeah we do!";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"I did it just to piss you off.  :-P";"Branden Robinson in a message to debian-devel";NA;"knghtbrd.dat (fortunes)";NA
"The software required Win95 or better, so I installed Linux.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"10) there is no 10, but it sounded like a nice number :)";"Wichert Akkerman";NA;"knghtbrd.dat (fortunes)";NA
"Eric Raymond:  I want to live in a world where software doesn't suck.
Richard Stallman:  Any software that isn't free sucks.
Linus Torvalds:  I'm interested in free beer.
Richard Stallman:  That's okay, as long as I don't have to drink it.  I
                   don't like beer.";"LinuxWorld Expo panel, 4 March 1999";NA;"knghtbrd.dat (fortunes)";NA
"I'm not a level-headed person...        -- Bruce Perens";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"Personally, I don't often talk about social good because when I hear other
people talk about social good, that's when I reach for my revolver.";"Eric Raymond";NA;"knghtbrd.dat (fortunes)";NA
"If we want something nice to get born in nine months, then sex has to
happen.  We want to have the kind of sex that is acceptable and fun for both
people, not the kind where someone is getting screwed. Let's get some cross
fertilization, but not someone getting screwed.";"Larry Wall";NA;"knghtbrd.dat (fortunes)";NA
"We all know Linux is great... it does infinite loops in 5 seconds.";"Linus Torvalds";NA;"knghtbrd.dat (fortunes)";NA
"YES! YES! YES! Oh, YES! (ooops, I sound like Meg Ryan ;-)";"Ian Nandhra";NA;"knghtbrd.dat (fortunes)";NA
"<Knghtbrd> If I start writing essays about Free Software for slashdot,
           please shoot me.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<RoboHak> hmm, lunch does sound like a good idea
<Knghtbrd> would taste like a good idea too";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"p.s. - i'm about *this* close to running around in the server room with a
pair of bolt cutters, and a large wooden mallet, laughing like a maniac and
cutting everything i can fit the bolt cutters around. and whacking that
which i cannot. so if i seem semi-incoherent, or just really *really* nasty
at times, please forgive me. stress is not a pretty thing. };P";"Phillip R. Jaenke";NA;"knghtbrd.dat (fortunes)";NA
"Every company complaining about Microsoft's business practices is simply a
rose bush. They look lovely and smell nice. Once a lucky company dethrones
Microsoft they will shed their petals to expose the thorns underneath. A
thorn by any other name would hurt as much.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"Something must be Done
This is Something
Therefore, This must be Done";"The Thatcherite Syllogism";NA;"knghtbrd.dat (fortunes)";NA
"<Knghtbrd> xtifr - beware of james when he's off his medication  =>";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"Indifference will certainly be the downfall of mankind, but who cares?";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"Never underestimate the power of human stupidity.";"Robert A. Heinlein";NA;"knghtbrd.dat (fortunes)";NA
"Gold, n.:
  A soft malleable metal relatively scarce in distribution.  It is mined
  deep in the earth by poor men who then give it to rich men who immediately
  bury it back in the earth in great prisons, although gold hasn't done
  anything to them.";"Mike Harding, \"The Armchair Anarchist's Almanac\"";NA;"knghtbrd.dat (fortunes)";NA
"* lilo hereby declares OPN a virtual pain in the ass :)";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"\"They are both businesses - if you have given them enough money, I'm
sure they'll do whatever the hell you ask:->\"";"David Welton";NA;"knghtbrd.dat (fortunes)";NA
"\"You have the right not to be an asshole.  If you give up that right
everything you say and do in here will be held against you. If you cannot
afford to stop being an asshole then someone will be appointed to kick
yours outta here.\"";"Your rights as an irc addict";NA;"knghtbrd.dat (fortunes)";NA
"* Simunye is so happy she has her mothers gene's
<Dellaran> you better give them back before she misses them!";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Iambe> conning the most intellegent people on the planet is not easy";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"California, n.:
    From Latin \"calor\", meaning \"heat\" (as in English \"calorie\" or
Spanish \"caliente\"); and \"fornia'\" for \"sexual intercourse\" or
\"fornication.\" Hence: Tierra de California, \"the land of hot sex.\"";"Ed Moran";NA;"knghtbrd.dat (fortunes)";NA
"* Caytln slaps Lisa
<Caytln> catfight :P
<LisaHere> Watch it girl, I like that.
<LisaHere> :)
<Caytln> figures :D";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<MFGolfBal> rit/ara:  There's something really demented about UNIX
            underwear...";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"The X Window System:
  The standard UNIX graphical environment.  With Linux, this is usually
  XFree86 (http://www.xfree86.org).  You may call it X, XFree, the X
  Window System, XF86, or a host of other things.  Call it 'XWindows' and
  someone will smack you and you will have deserved it.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<Knghtbrd> \"The currency collectors are offline.\"  \"I'm rerouting though
           the secondary couplings.  If we re-align the phase manifold we
           should be able to use the plasma inductor matrix to manually
           launch a new cheesy spinoff series.\"
* ShadwDrgn sighs
<Phase> you leave my manifolds alone
<Phase> !";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"* Turken thinks little kids are absolutely adorable... especialyy when
  they're someone elses.";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"* Overfiend sighs
<Overfiend> Netscape sucks.
<Overfiend> It is a house of cards resting on a bed of quicksand.
<Espy> during an earthquake
<Overfiend> in a tornado";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
"<SilverStr> media ethics is an oxymoron, much like Jumbo Shrimp and
            Microsoft Works.
<MonkAway> not to mention NT Security";"Unknown (/usr/share/games/fortunes/knghtbrd)";NA;"knghtbrd.dat (fortunes)";NA
